source_row,nombre_ie,cod_local,cod_modular,nivel,modalidad,distrito,rei,nombre_director,estado
809,JIREH,339483,0903997,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MACHACA MAMANI JUAN CARLOS,active
810,LUZ Y ALEGRIA,339058,0520965,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MIRANDA ALEGRIA LUZ JIANNINA,active
811,056 VIRGEN DE FATIMA,338643,0590018,inicial_jard_n,EBR,SANTA ANITA,4,BERNABLE VILLASANTE FLOR DE MARIA,active
812,065,338662,0590190,inicial_jard_n,EBR,SANTA ANITA,4,LEYVA DORIA SOLEDAD ZULEMA,active
813,053 SANTA ROSITA,338624,0537191,inicial_jard_n,EBR,SANTA ANITA,4,VIDAL NEGREIROS MAGNET LILIANE,active
814,JOHN DALTON,339478,1064146,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ZAVALA QUINTO SILVIA MONICA,active
815,DON BOSCO,339341,0903450,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ZAMORA OLAZABAL LUIS AMERICO,active
816,ALFONSO UGARTE,339261,0562207,inicial_jard_n,EBR,SANTA ANITA,SIN REI,PEZAN MONTESINOS PATRICIA AMALIA,active
817,SAN MARTIN DE PORRES,846315,0644781,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MACAVILCA ROBLES TELESFORO ELENO,active
818,064,338657,0590166,inicial_cuna_jard_n,EBR,SANTA ANITA,5,ROMERO DIAZ ALEJANDRA DULVINA,active
819,SANTA MARIA DE JESUS,339204,1041029,inicial_jard_n,EBR,SANTA ANITA,SIN REI,GUTIERREZ GARBOZA GREIS,active
820,AMIGOS DE JESUS,338940,1040021,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ROJAS GASCO LIDA,active
821,SAN JUAN BAUTISTA,785086,1064906,inicial_jard_n,EBR,LURIGANCHO,SIN REI,MOLINA PATIÑO LUIS ADALINO,active
822,MONITOR HUASCAR,856314,0587212,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ROJAS ESPINOZA JULIA CLOTILDE,active
823,SEMILLAS DE JESUS,339242,1040864,inicial_jard_n,EBR,SANTA ANITA,SIN REI,YAURI CHAGUA ANA,active
824,CULTURA NASCA,338983,1040104,inicial_jard_n,EBR,SANTA ANITA,SIN REI,QUISPE HUAMAN ANTONIA,active
825,DIEGO THOMSON,338997,1040146,inicial_jard_n,EBR,SANTA ANITA,SIN REI,HERRERA MACEDO JOSE GERMAN,active
826,SANTA ANITA,339176,0316729,inicial_jard_n,EBR,SANTA ANITA,SIN REI,LA MADRID LUZMILA AMAYA,active
827,ERNEST HEMINGWAY,339015,1040260,inicial_jard_n,EBR,SANTA ANITA,SIN REI,SILVA CACEDA ROGELIO,active
828,REY SALOMON,814418,0903047,inicial_jard_n,EBR,LURIGANCHO,SIN REI,CALDERON HUAMAN RODOLFO LUIS,active
829,SAN IGNACIO DE LOYOLA,338978,0778746,inicial_jard_n,EBR,SANTA ANITA,SIN REI,LAURANTE RODRIGUES MARIA,active
830,ESTRELLITAS,339402,0903757,inicial_jard_n,EBR,SANTA ANITA,SIN REI,GUTIERREZ ZENTENO PERSIDA AMANDA,active
831,SANTO DOMINGO SAVIO,575074,0538116,inicial_jard_n,EBR,SANTA ANITA,SIN REI,VILCA HUAMANLAZO RONALD PERCY,active
832,ANTONIO RAIMONDI,619445,1040062,inicial_jard_n,EBR,LURIGANCHO,SIN REI,KNUTZEN CARMEN NICOLAS JULIO,active
833,JEAN PIAGET,339464,1064104,inicial_jard_n,EBR,SANTA ANITA,SIN REI,DAVALOS FLORES LUZ MARINA,active
834,SAN LUIS,339746,0665679,inicial_jard_n,EBR,SANTA ANITA,SIN REI,GONZALES VICENTE ROSSANA BENILDE MIRYAM,active
835,SANTO TOMAS DE AQUINO,339789,1065077,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CHOQUE ASTIYAURI HILDA VALENTINA,active
836,SAN AGUSTIN,339690,1064781,inicial_jard_n,EBR,SANTA ANITA,SIN REI,PORRAS CLEMENTE DAVID FERNANDO,active
837,GARABATOS,339421,1063940,inicial_jard_n,EBR,SANTA ANITA,SIN REI,YAGA PAREDES MONICA LILIANA,active
838,186,338799,0765065,inicial_jard_n,EBR,SANTA ANITA,5,RUIZ DE LA CRUZ GABY YNGRID,active
839,218 LAS SEMILLITAS,338803,1069913,inicial_jard_n,EBR,SANTA ANITA,5,SANES VILLALOBOS MARTHA ROSA,active
840,LEV VIGOSTKY EL MAESTRO,339138,1040625,inicial_jard_n,EBR,SANTA ANITA,SIN REI,PALACIOS ECHEVVARRIA LUDY,active
841,SAN JOSE SCHOOL,339713,0762682,inicial_jard_n,EBR,SANTA ANITA,SIN REI,VASQUEZ AZCOYTIA JOSE MARLON,active
842,LUMBRERAS DE SANTA ANITA,339708,1064864,inicial_jard_n,EBR,SANTA ANITA,SIN REI,ALTAMIRANO CARDENAS RAYMUNDO PABLO,active
843,VIRGEN DE FATIMA MILAGROSA,339826,0903229,inicial_jard_n,EBR,SANTA ANITA,SIN REI,SOTO SANCHEZ JULIO,active
844,LEONCIO PRADO,339510,0904110,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MORENO VILLANUEVA GERARDO,active
845,DIVINO MAESTRO,339336,0703371,inicial_jard_n,EBR,SANTA ANITA,SIN REI,GUTIERREZ FIGUEROA OMAR ADOLFO,active
846,CESAR VALLEJO,339317,1063700,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MIRANDA PONCE RICARDO,active
847,NUESTRA SEÑORA DEL ROSARIO,339652,0562231,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CASTRO MEDINA VERONICA,active
848,DULCE NOMBRE DE JESUS,339355,0903484,inicial_jard_n,EBR,SANTA ANITA,SIN REI,HIPOLITO CHAVEZ NIXA ESTELA,active
849,SAN JUAN MACIAS,339157,1040948,inicial_jard_n,EBR,SANTA ANITA,SIN REI,VILLEGAS ZELA OBDULIA BERENISSE,active
850,VIRGEN DE CHAPI,339812,0644724,inicial_jard_n,EBR,SANTA ANITA,SIN REI,YAURI HERNANDEZ SONIA SOLEDAD,active
851,CRISTO REDENTOR DE NOCHETO,850109,0904177,inicial_jard_n,EBR,SANTA ANITA,SIN REI,DE LA TORRE VASQUEZ VILMA RUTH,active
852,JUAN VALER SANDOVAL,338902,1008176,inicial_jard_n,EBR,SANTA ANITA,5,CONDOR TORRES JORGE LUIS,active
853,WILLIAM SHAKESPEARE,339893,1008291,inicial_jard_n,EBR,SANTA ANITA,SIN REI,VIDAL LOPEZ MIRIAM CLOTILDE,active
854,ANGELITOS DE MARIA,339280,1063627,inicial_jard_n,EBR,SANTA ANITA,SIN REI,REYES JIMENEZ NORMA CELINDA,active
855,SANTA ROSITA,339765,0664938,inicial_jard_n,EBR,SANTA ANITA,SIN REI,CORREA PANDURO LIZBETH TANIA,active
856,VIRGEN DEL CARMEN,339567,1009208,inicial_jard_n,EBR,SANTA ANITA,SIN REI,MOLINA FUERTES VICTOR RAUL,active
857,SANTA LUISA DE MARILLAC,339303,1009166,inicial_jard_n,EBR,SANTA ANITA,SIN REI,FARROMEQUE DUEÑAS SOCORRO,active
858,MARIA MONTESSORI,339548,0740258,inicial_jard_n,EBR,SANTA ANITA,SIN REI,YUPANQUI RIOS HEIDE YOSSI,active
859,UN MUNDO FELIZ,339869,1225507,inicial_jard_n,EBR,SANTA ANITA,SIN REI,LUNA VALDIVIA YULY ELIZABETH,active
860,0097 PATRICIA ANTONIA LOPEZ,338681,1062660,inicial_jard_n,EBR,SANTA ANITA,4,NELLY JUANA LOPEZ IPARRAGUIRRE,active
861,111,338737,0469601,inicial_jard_n,EBR,SANTA ANITA,4,ALBURQUERQUE MORENO DAISY YSAURA,active
862,0101 SHUJI KITAMURA,338695,0605543,inicial_jard_n,EBR,SANTA ANITA,4,SOR SILVA LEON DORIS,active
863,FRAY PEDRO URRACA,339416,1188846,inicial_jard_n,EBR,SANTA ANITA,SIN REI,HERMOZA SULCA NILO WILFREDO,active
864,SAN JUDAS TADEO,339732,0631762,inicial_jard_n,EBR,SANTA ANITA,SIN REI,NAVARRO IGLESIAS GLADYS YOLANDA,active
865,SANTA ANA,339162,1040708,inicial_jard_n,EBR,SANTA ANITA,SIN REI,WAIDHOFER LEON ALAN ROBERT,active
866,RODOLFO HORACIO ZEBALLOS GAMES,338916,1009042,inicial_jard_n,EBR,SANTA ANITA,5,CAJACHAHUA ESPINOZA ELENA JULIA,active
867,152,338780,0691717,inicial_cuna_jard_n,EBR,SANTA ANITA,4,MAMANI CURAZI FRIDA,active
868,1219 JOSE CARLOS MARIATEGUI,338841,0527572,primaria,EBR,SANTA ANITA,5,SUAZO HUAMANYAURI CRISTINA,active
869,0108 SANTA ROSA DE QUIVES,338723,0556357,primaria,EBR,SANTA ANITA,4,ASTUCURI QUISPE MARITZA,active
870,123 LOS ARBOLES,338742,0543306,primaria,EBR,SANTA ANITA,4,YUPANQUI PEREDA ARTEMIO,active
871,1253 FRANCISCO BOLOGNESI,338879,0765107,primaria,EBR,SANTA ANITA,5,NUNURA VIDAL DE VILLANUEVA MARIA DEL SOCORRO,active
872,1256 ALFONSO UGARTE,338884,0765131,primaria,EBR,SANTA ANITA,5,CAMPOS MONTEZA OSWALDO,active
873,1273 MI PERU,338898,1039940,primaria,EBR,SANTA ANITA,5,ROBLES REYES CONSUELO,active
874,0097 PATRICIA ANTONIA LOPEZ,338681,0762773,secundaria,EBR,SANTA ANITA,4,LOPEZ IPARRAGUIRRE NELLY,active
875,1256 ALFONSO UGARTE,338884,1069954,secundaria,EBR,SANTA ANITA,5,REYES CAYETANO ALBERTO ISIDORO,active
876,0101 SHUJI KITAMURA,338695,0605469,secundaria,EBR,SANTA ANITA,4,SOR SILVA LEON DORIS,active
877,1225 MARIANO MELGAR,338860,0743799,secundaria,EBR,SANTA ANITA,5,SUAREZ SAAVEDRA GUSTAVO ELIFIO,active
878,106 ABRAHAM VALDELOMAR,338704,0605501,secundaria,EBR,SANTA ANITA,4,VILLARROEL CARLOS JUANA,active
879,0108 SANTA ROSA DE QUIVES,338723,0578294,secundaria,EBR,SANTA ANITA,4,ASTUCURI QUISPE MARITZA,active
880,107 DANIEL ALCIDES CARRION GARCIA,338718,0578286,secundaria,EBR,SANTA ANITA,5,FREIRE CHUJUTALLI ALBERTO,active
881,107 DANIEL ALCIDES CARRION GARCIA,338718,0556555,primaria,EBR,SANTA ANITA,5,FREIRE CHUJUTALLI ALBERTO,active
882,133 JULIO CESAR TELLO,338775,0587121,primaria,EBR,SANTA ANITA,4,HUARANGA TOLEDO JORGE VALENTIN,active
883,1219 JOSE CARLOS MARIATEGUI,338841,0765297,secundaria,EBR,SANTA ANITA,5,SUAZO HUAMANYAURI CRISTINA,active
884,0097 PATRICIA ANTONIA LOPEZ,338681,0466342,primaria,EBR,SANTA ANITA,4,LOPEZ IPARRAGUIRRE NELLY,active
885,1225 MARIANO MELGAR,338860,0542829,primaria,EBR,SANTA ANITA,5,SUAREZ SAAVEDRA GUSTAVO ELIFIO,active
886,106 ABRAHAM VALDELOMAR,338704,0556456,primaria,EBR,SANTA ANITA,4,VILLARROEL CARLOS JUANA MARIA,active
887,SEBASTIAN SALAZAR BONDY,339237,0828491,secundaria,EBR,SANTA ANITA,SIN REI,VILLAFUERTES GALVAN RODOLFO,active
888,NUESTRA SEÑORA DEL ROSARIO,339652,1066513,secundaria,EBR,SANTA ANITA,SIN REI,CASTRO MEDINA VERONICA,active
889,CESAR VALLEJO,339317,1066356,secundaria,EBR,SANTA ANITA,SIN REI,MIRANDA PONCE RICARDO,active
890,DULCE NOMBRE DE JESUS,339355,0903203,primaria,EBR,SANTA ANITA,SIN REI,HIPOLITO CHAVEZ NIXA ESTELA,active
891,MERITXELL,339100,0904664,primaria,EBR,SANTA ANITA,SIN REI,MATEO ESPIRITU HILDA COYA,active
892,MARISCAL SUCRE,339553,0828467,primaria,EBR,SANTA ANITA,SIN REI,CHANCOS PILLACA ADALBERTO,active
893,SEBASTIAN SALAZAR BONDY,339237,0314682,primaria,EBR,SANTA ANITA,SIN REI,VILLAFUERTES GALVAN RODOLFO,active
894,CESAR VALLEJO,339317,1066638,primaria,EBR,SANTA ANITA,SIN REI,MIRANDA PONCE RICARDO,active
895,VIRGEN DE CHAPI,339812,0775262,primaria,EBR,SANTA ANITA,SIN REI,YAURI HERNANDEZ SONIA SOLEDAD,active
896,DIVINO MAESTRO,339336,0762740,primaria,EBR,SANTA ANITA,SIN REI,GUTIERREZ FIGUEROA OMAR ADOLFO,active
897,SAN JUAN MACIAS,339157,0778688,primaria,EBR,SANTA ANITA,SIN REI,VILLEGAS ZELA OBDULIA BERENISSE,active
898,MARIA MONTESSORI,339548,0762732,primaria,EBR,SANTA ANITA,SIN REI,YUPANQUI RIOS HEIDE YOSSI,active
899,JIREH,339483,1065556,primaria,EBR,SANTA ANITA,SIN REI,MACHACA MAMANI JUAN CARLOS,active
900,PABLO NERUDA,718445,1041623,primaria,EBR,SANTA ANITA,SIN REI,DAVILA VASQUEZ CESAR APOLINAR,active
901,SANTA LUISA DE MARILLAC,339303,1007210,primaria,EBR,SANTA ANITA,SIN REI,FARROMEQUE DUEÑAS SOCORRO,active
902,VIRGEN DE FATIMA MILAGROSA,339826,1066679,secundaria,EBR,SANTA ANITA,SIN REI,SOTO SANCHEZ JULIO,active
903,SANTA ANA,339162,1044395,secundaria,EBR,SANTA ANITA,SIN REI,WAIDHOFER LEON ALAN ROBERT,active
904,SAN JUDAS TADEO,339732,0665018,secundaria,EBR,SANTA ANITA,SIN REI,NAVARRO IGLESIAS GLADYS YOLANDA,active
905,SANTA ANA,339162,0828228,primaria,EBR,SANTA ANITA,SIN REI,WAIDHOFER LEON ALAN ROBERT,active
906,129 YAMAGUCHI,338761,0703363,b_sica_alternativa_avanzado,EBR,SANTA ANITA,SIN REI,FRANCOI ORDOÑEZ ZORAIDA SILVIA ROSA,active
907,129 YAMAGUCHI,338761,0703348,b_sica_alternativa_inicial_e_intermedio,EBR,SANTA ANITA,SIN REI,FRANCOI ORDOÑEZ ZORAIDA SILVIA ROSA,active
908,INGENIEROS & ARQUITECTOS UNI,339831,0903120,primaria,EBR,SANTA ANITA,SIN REI,FLORES FUENTES JESUS MANUEL,active
909,SANTA ANITA,339176,0828251,secundaria,EBR,SANTA ANITA,SIN REI,LA MADRID LUZMILA AMAYA,active
910,SAN LUIS,339746,0904045,secundaria,EBR,SANTA ANITA,SIN REI,GONZALES VICENTE ROSSANA BENILDE MIRYAM,active
911,SANTO DOMINGO SAVIO,575074,0828319,secundaria,EBR,SANTA ANITA,SIN REI,VILCA HUAMANLAZO RONALD PERCY,active
912,MONITOR HUASCAR,339614,0307405,secundaria,EBR,SANTA ANITA,SIN REI,ROJAS ESPINOZA JULIA CLOTILDE,active
913,SANTO TOMAS DE AQUINO,339789,1066034,primaria,EBR,SANTA ANITA,SIN REI,CHOQUE ASTIYAURI HILDA VALENTINA,active
914,CULTURA NASCA,338983,1041185,primaria,EBR,SANTA ANITA,SIN REI,QUISPE HUAMAN ANTONIA,active
915,ERNEST HEMINGWAY,339015,1041342,primaria,EBR,SANTA ANITA,SIN REI,SILVA CACEDA ROGELIO,active
916,SAN IGNACIO DE LOYOLA,338978,1022607,primaria,EBR,SANTA ANITA,SIN REI,LAURENTE RODRIGUEZ MARIA,active
917,SAN LUIS,339746,0665687,primaria,EBR,SANTA ANITA,SIN REI,GONZALES VICENTE ROSSANA BENILDE MIRYAM,active
918,ESTRELLITAS,339402,0903740,primaria,EBR,SANTA ANITA,SIN REI,GUTIERREZ ZENTENO PERSIDA AMANDA,active
919,SEMILLAS DE JESUS,339242,1044197,primaria,EBR,SANTA ANITA,SIN REI,YAURI CHAGUA ANA,active
920,DIEGO THOMSON,338997,1041227,primaria,EBR,SANTA ANITA,SIN REI,HERRERA MACEDO JOSE GERMAN,active
921,SANTA ANITA,339176,0303115,primaria,EBR,SANTA ANITA,SIN REI,LA MADRID LUZMILA AMAYA,active
922,REY SALOMON,814418,0904490,primaria,EBR,LURIGANCHO,SIN REI,CALDERON HUAMAN RODOLFO LUIS,active
923,FRAY PEDRO URRACA,339416,0333765,primaria,EBR,SANTA ANITA,SIN REI,HERMOZA SULCA NILO WILFREDO,active
924,SANTO DOMINGO SAVIO,575074,0541193,primaria,EBR,SANTA ANITA,SIN REI,VILCA HUAMANLAZO RONALD PERCY,active
925,SINAI,339256,1022763,primaria,EBR,SANTA ANITA,SIN REI,MUQUILLAZA ROCA MELITON,active
926,SANTA MARGARITA DE JESUS,719812,1044437,secundaria,EBR,SANTA ANITA,SIN REI,DE LA CRUZ ALMEYDA VICTOR,active
927,SAN MARTIN DE PORRES,846315,0518746,primaria,EBR,SANTA ANITA,SIN REI,MACAVILCA ROBLES TELESFORO ELENO,active
928,LUMBRERAS DE SANTA ANITA,339708,1065879,primaria,EBR,SANTA ANITA,SIN REI,ALTAMIRANO CARDENAS RAYMUNDO PABLO,active
929,LEONCIO PRADO,339510,0904102,primaria,EBR,SANTA ANITA,SIN REI,MORENO VILLANUEVA GERARDO,active
930,ALFONSO UGARTE,339261,0543108,primaria,EBR,SANTA ANITA,SIN REI,PEZAN MONTESINOS PATRICIA AMALIA,active
931,SAN JOSE SCHOOL,339713,0762716,primaria,EBR,SANTA ANITA,SIN REI,VASQUEZ AZCOYTIA JOSE MARLON,active
932,JOHN DALTON,339478,1065515,primaria,EBR,SANTA ANITA,SIN REI,ZAVALA QUINTO SILVIA MONICA,active
933,1210 SAN MARCOS,338822,0512327,primaria,EBR,SANTA ANITA,5,VELEZ QUISPE SALOME,active
934,0096,338676,0466334,primaria,EBR,SANTA ANITA,4,IBAÑEZ QUISPE MIRIAM,active
935,1137 JOSE ANTONIO ENCINAS,338817,0315259,b_sica_alternativa_inicial_e_intermedio,EBR,SANTA ANITA,SIN REI,SEDANO SANTILLAN MILINDA,active
936,1137 JOSE ANTONIO ENCINAS,338817,0318949,primaria,EBR,SANTA ANITA,4,ARIAS HUAMANÍ MARIZOL YANETH,active
937,1221 MARIA PARADO DE BELLIDO,338855,0527374,primaria,EBR,SANTA ANITA,5,YGNACIO GARCIA CESAR ROLANDO,active
938,1137 JOSE ANTONIO ENCINAS,338817,0601740,b_sica_alternativa_avanzado,EBR,SANTA ANITA,SIN REI,SEDANO SANTILLAN MILINDA,active
939,1221 MARIA PARADO DE BELLIDO,338855,0705160,secundaria,EBR,SANTA ANITA,5,YGNACIO GARCIA CESAR ROLANDO,active
940,0124 GLORIOSA LEGION CACERES,338756,1063189,secundaria,EBR,SANTA ANITA,4,HUAMAN INFANTE OMAR,active
941,NUESTRA SEÑORA DEL ROSARIO,339652,0584912,primaria,EBR,SANTA ANITA,SIN REI,CASTRO MEDINA VERONICA,active
942,133 JULIO CESAR TELLO,338775,0762781,secundaria,EBR,SANTA ANITA,4,HUARANGA TOLEDO JORGE VALENTIN,active
943,129 YAMAGUCHI,338761,0664920,secundaria,EBR,SANTA ANITA,4,ARANDA BRONCANO ROUSSEAU CLAPAREDY,active
944,1137 JOSE ANTONIO ENCINAS,338817,1008440,secundaria,EBR,SANTA ANITA,4,ARIAS HUAMANÍ MARIZOL YANETH,active
945,ALFONSO UGARTE,339261,0535625,secundaria,EBR,SANTA ANITA,SIN REI,PEZAN MONTESINOS PATRICIA AMALIA,active
946,LEONCIO PRADO,339510,0903955,secundaria,EBR,SANTA ANITA,SIN REI,MORENO VILLANUEVA GERARDO,active
947,SAN MARTIN DE PORRES,846315,0762765,secundaria,EBR,SANTA ANITA,SIN REI,MACAVILCA ROBLES TELESFORO ELENO,active
948,1211 JOSE MARIA ARGUEDAS ALTAMIRANO,338836,0643841,secundaria,EBR,SANTA ANITA,5,GUPIOC CHUQUIZUTA HORACIO,active
949,MONITOR HUASCAR,339614,0510594,primaria,EBR,SANTA ANITA,SIN REI,ROJAS ESPINOZA JULIA CLOTILDE,active
950,DIEGO THOMSON,338997,1007897,secundaria,EBR,SANTA ANITA,SIN REI,HERRERA MACEDO JOSE GERMAN,active
951,JUAN VALER SANDOVAL,338902,1008218,primaria,EBR,SANTA ANITA,5,CONDOR TORRES JORGE LUIS,active
952,WILLIAM SHAKESPEARE,339893,1008333,primaria,EBR,SANTA ANITA,SIN REI,VIDAL LOPEZ MIRIAM CLOTILDE,active
953,ANTONIO RAIMONDI,619445,1041144,primaria,EBR,LURIGANCHO,SIN REI,KNUTZEN CARMEN NICOLAS JULIO,active
954,SAN AGUSTIN,339690,1007970,primaria,EBR,SANTA ANITA,SIN REI,PORRAS CLEMENTE DAVID FERNANDO,active
955,AMIGOS DE JESUS,338940,1007459,primaria,EBR,SANTA ANITA,SIN REI,ROJAS GASCO LIDA,active
956,LEV VIGOSTKY EL MAESTRO,339138,1041706,primaria,EBR,SANTA ANITA,SIN REI,PALACIOS ECHEVVARRIA LUDY,active
957,VIRGEN DE FATIMA MILAGROSA,339826,0903211,primaria,EBR,SANTA ANITA,SIN REI,SOTO SANCHEZ JULIO,active
958,SAN JUDAS TADEO,339732,0629352,primaria,EBR,SANTA ANITA,SIN REI,NAVARRO IGLESIAS GLADYS,active
959,SANTA MARIA DE JESUS,856776,1007814,primaria,EBR,SANTA ANITA,SIN REI,GUTIERREZ GARBOZA GREIS,active
960,0124 GLORIOSA LEGION CACERES,338756,0543207,primaria,EBR,SANTA ANITA,4,HUAMAN INFANTE OMAR,active
961,SAN JOSE SCHOOL,339713,0904078,secundaria,EBR,SANTA ANITA,SIN REI,VASQUEZ AZCOYTIA JOSE MARLON,active
962,CRISTO REDENTOR DE NOCHETO,850109,0904169,primaria,EBR,SANTA ANITA,SIN REI,DE LA TORRE VASQUEZ VILMA RUTH,active
963,1211 JOSE MARIA ARGUEDAS ALTAMIRANO,338836,0512426,primaria,EBR,SANTA ANITA,5,GUPIOC CHUQUIZUTA HORACIO,active
964,129 YAMAGUCHI,338761,0518340,primaria,EBR,SANTA ANITA,4,ARANDA BRONCANO ROUSSEAU CLAPAREDY,active
965,DON BOSCO,339341,1066430,secundaria,EBR,SANTA ANITA,SIN REI,ZAMORA OLAZABAL LUIS AMERICO,active
966,LUMBRERAS DE SANTA ANITA,339708,1007335,secundaria,EBR,SANTA ANITA,SIN REI,ALTAMIRANO CARDENAS RAYMUNDO PABLO,active
967,107 DANIEL ALCIDES CARRION GARCIA,338718,0665612,b_sica_alternativa_inicial_e_intermedio,EBR,SANTA ANITA,SIN REI,MARROQUIN PEÑA ROBERTO,active
968,107 DANIEL ALCIDES CARRION GARCIA,338718,0665638,b_sica_alternativa_avanzado,EBR,SANTA ANITA,SIN REI,MARROQUIN PEÑA ROBERTO,active
969,SANTA MARGARITA DE JESUS,719812,0902973,primaria,EBR,SANTA ANITA,SIN REI,DE LA CRUZ ALMEYDA VICTOR,active
970,0101 SHUJI KITAMURA,338695,1062942,primaria,EBR,SANTA ANITA,4,SOR SILVA LEON DORIS,active
